Title	Pseudo-title	Sub-title	Identifier	Date	Flight Line	Photo #	Scale	Latitude	Longitude	Thumbnail Link	Archive Link	Location in Drive	Corporate Name/Author	Personal Name/Author	Publisher	Publication Location	Set Date	Physical Description	General Note	Subject (Geographic)	Subject (Geographic)	Subject (Geographic)	Continent	Country	Province/State	Region	County	City	City Section	Area	Index	Condition Notes	Flightline String	Digital Archive Identifier	Digital Archive URL (new)
	Southern Ontario		OntarioS	1954		444793	[1:63,360]	44.41024	-79.642639	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444793.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73386		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444793	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73386
	Southern Ontario		OntarioS	1954		444794	[1:63,360]	44.423973	-79.881592	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444794.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73353		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444794	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73353
	Southern Ontario		OntarioS	1954		444801	[1:63,360]	44.425934	-80.082092	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444801.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73388		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444801	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73388
	Southern Ontario		OntarioS	1954		444802	[1:63,360]	44.425934	-80.296326	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444802.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76854		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444802	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76854
	Southern Ontario		OntarioS	1954		444803	[1:63,360]	44.422011	-80.543518	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444803.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73328		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444803	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73328
	Southern Ontario		OntarioS	1954		444804	[1:63,360]	44.416126	-80.818176	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444804.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76833		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444804	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76833
	Southern Ontario		OntarioS	1954		444811	[1:63,360]	44.425934	-81.048889	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444811.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73410		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444811	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73410
	Southern Ontario		OntarioS	1954		444812	[1:63,360]	44.390617	-81.320801	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444812.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73457		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444812	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73457
	Southern Ontario		OntarioS	1954		444813	[1:63,360]	44.345458	-81.592712	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-444813.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76816		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-444813	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76816
	Southern Ontario		OntarioS	1954		445753	[1:63,360]	44.545463	-75.676575	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445753.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73329		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445753	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73329
	Southern Ontario		OntarioS	1954		445754	[1:63,360]	44.541548	-75.926514	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445754.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73505		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445754	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73505
	Southern Ontario		OntarioS	1954		445761	[1:63,360]	44.537632	-76.151733	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445761.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73327		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445761	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73327
	Southern Ontario		OntarioS	1954		445762	[1:63,360]	44.527843	-76.396179	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445762.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76835		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445762	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76835
	Southern Ontario		OntarioS	1954		445763	[1:63,360]	44.535675	-76.637878	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445763.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73416		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445763	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73416
	Southern Ontario		OntarioS	1954		445764	[1:63,360]	44.533717	-76.857605	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445764.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73302		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445764	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73302
	Southern Ontario		OntarioS	1954		445771	[1:63,360]	44.543505	-77.104797	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445771.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73622		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445771	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73622
	Southern Ontario		OntarioS	1954		445772	[1:63,360]	44.535675	-77.390442	http://library.mcmaster.ca/maps/airphotos/thumbnails/AirPhotos_OntarioS_1954-1955-445772.jpg	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76915		Ontario. Department of Lands and Forests		[Publisher unknown]	[Place of publication unknown]	1954-1955	1 remote-sensing image ; various sizes.	Shows all of Southern Ontario from Windsor to the Quebec boundary. Includes all of the Bruce Peninsula, and southern part of Muskoka District, Frontenac, and Lanark Counties. On verso: Ontario Crown copyright, not to be sold or reproduced without permission of Dept. Lands and Forests. Source: Ontario Dept. of Lands and Forests [Air Photos of Southern Ontario], 1954-1955.	Ontario, Southern			North America	Canada	Ontario						2 sheets encapsulated			AirPhotos_OntarioS_1954-1955-445772	http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A76915
